id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
23547808,Home in Vancouver · ★4.75 · 4 bedrooms · 4 beds · 2 baths,2344259,Alicia,,Grandview-Woodland,49.27071,-123.06682,Entire home/apt,400,2,16,2023-08-08,0.25,1,339,7,23-156494
23559355,Serviced apartment in Vancouver · ★4.89 · 1 bedroom · 2 beds · 1 bath,2502595,Level Hotels And Furnished Suites,,Downtown,49.27384567260742,-123.12692260742188,Entire home/apt,250,30,9,2023-08-24,0.18,41,176,4,
23563987,Rental unit in Vancouver · ★4.85 · 1 bedroom · 2 beds · 1 bath,135886351,G,,West End,49.28464672849994,-123.14188066372996,Entire home/apt,271,7,40,2023-06-30,0.60,1,0,6,22-171359
23576621,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,54919108,Trish,,Mount Pleasant,49.26986,-123.10616,Entire home/apt,129,30,10,2023-07-31,0.15,1,0,3,23-176210
23578800,Serviced apartment in Vancouver · ★5.0 · 1 bedroom · 2 beds · 1 bath,2502595,Level Hotels And Furnished Suites,,Downtown,49.27384567260742,-123.12692260742188,Entire home/apt,250,30,5,2023-05-01,0.08,41,267,2,
23583730,Home in Vancouver · ★4.63 · 1 bedroom · 1 bed · 1 shared bath,103324604,Angela,,Riley Park,49.2336,-123.10971,Private room,37,2,8,2019-02-04,0.12,1,0,0,19-179739
23615592,Serviced apartment in Vancouver · ★5.0 · 1 bedroom · 2 beds · 1 bath,2502595,Level Hotels And Furnished Suites,,Downtown,49.27502,-123.12715,Entire home/apt,250,30,4,2023-07-10,0.06,41,267,2,
23615744,Serviced apartment in Vancouver · ★5.0 · 1 bedroom · 2 beds · 1 bath,2502595,Level Hotels And Furnished Suites,,Downtown,49.27384567260742,-123.12692260742188,Entire home/apt,270,30,3,2023-07-31,0.24,41,327,2,
23615892,Serviced apartment in Vancouver · 1 bedroom · 2 beds · 1 bath,2502595,Level Hotels And Furnished Suites,,Downtown,49.27384567260742,-123.12692260742188,Entire home/apt,270,30,2,2022-09-01,0.05,41,365,0,
23616175,Serviced apartment in Vancouver · 2 bedrooms · 3 beds · 2 baths,2502595,Level Hotels And Furnished Suites,,Downtown,49.27384567260742,-123.12692260742188,Entire home/apt,395,31,1,2021-09-19,0.04,41,329,0,
23631177,Rental unit in Vancouver · ★4.77 · 1 bedroom · 1 bed · 2 baths,95217850,Mauricio,,Downtown,49.27539,-123.13316,Entire home/apt,257,3,106,2023-08-04,1.62,38,271,18,#23-157177
23667593,Home in Vancouver · ★4.93 · 4 bedrooms · 5 beds · 4 baths,3494649,Kendra & Trevor,,Hastings-Sunrise,49.27574,-123.03745,Entire home/apt,599,3,61,2023-08-29,0.92,1,357,14,22-157243
23672204,Home in Vancouver · ★4.71 · 2 bedrooms · 2 beds · 1 bath,52836108,Jk,,Killarney,49.22509,-123.03591,Entire home/apt,100,1,112,2019-10-20,1.67,1,0,0,20-159964
23769826,Rental unit in Vancouver · ★4.81 · 1 bedroom · 2 beds · 1 bath,167708643,Allison,,Mount Pleasant,49.27024,-123.10181,Entire home/apt,169,30,52,2023-01-15,0.78,1,117,2,
23771188,Condo in Vancouver · 1 bedroom · 1 bed · 1 bath,31304279,Monica,,Downtown,49.28389,-123.11562,Entire home/apt,160,30,0,,,2,269,0,
23800634,Rental unit in Vancouver · ★4.71 · 2 bedrooms · 2 beds · 1 bath,176226893,Anita,,Kerrisdale,49.2324,-123.15844,Entire home/apt,225,3,63,2023-08-07,0.97,1,309,10,21-156375
23816739,Home in Vancouver · 1 bedroom · 1 bed · 1 shared bath,178767690,Levy,,Riley Park,49.23498,-123.09053,Private room,40,1,2,2018-09-28,0.03,2,0,0,19-163539
23822741,Home in Vancouver · ★4.69 · 1 bedroom · 1 bed · 1 private bath,66327125,Liduo,,West End,49.28518,-123.13326,Private room,84,30,54,2023-05-08,0.83,11,140,4,19-162160
23862530,Home in Vancouver · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,134433899,Erica,,Kensington-Cedar Cottage,49.24988,-123.0721,Entire home/apt,300,5,8,2023-07-28,0.13,1,38,3,21-156564
23885617,Condo in Vancouver · ★4.90 · 1 bedroom · 2 beds · 1 bath,9085924,Gerry,,Mount Pleasant,49.26873,-123.10876,Entire home/apt,110,31,131,2023-08-10,1.97,3,142,4,21-163602
23902297,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,138741347,Neal,,South Cambie,49.2546,-123.12656,Private room,30,30,1,2023-06-06,0.32,2,310,1,
23916822,Home in Vancouver · ★4.80 · 3 bedrooms · 3 beds · 2.5 baths,159019037,Evonne,,Kitsilano,49.26652,-123.18185,Entire home/apt,359,7,46,2023-09-03,0.73,1,215,22,23-158262
23925549,Condo in Vancouver · ★4.69 · 1 bedroom · 1 bath,15546774,Ali,,Downtown,49.29039,-123.12458,Entire home/apt,220,28,32,2023-08-01,0.49,1,55,6,18-602680
23949937,Home in Vancouver · ★4.33 · 1 bedroom · 2 beds · 1 private bath,179895629,Kara,,Shaughnessy,49.23802,-123.12828,Private room,95,1,75,2019-09-20,1.13,1,0,0,18-551880
23976574,Condo in Vancouver · ★4.88 · 1 bedroom · 2 beds · 1 bath,83930545,Sara,,Mount Pleasant,49.26844,-123.109,Entire home/apt,150,30,43,2023-04-13,0.66,2,61,4,21-105100
23976814,Condo in Vancouver · ★4.55 · 1 bedroom · 1 bed · 1 bath,83930545,Sara,,Mount Pleasant,49.27079,-123.10741,Entire home/apt,130,30,80,2023-08-08,1.23,2,121,4,21-105100
23981929,Home in Vancouver · ★4.91 · 3 bedrooms · 3 beds · 2 baths,40061935,David,,Kitsilano,49.26513,-123.16712,Entire home/apt,332,2,251,2023-08-01,3.96,2,21,84,22-199685
23985693,Guest suite in Vancouver · ★4.78 · 2 bedrooms · 2 beds · 1 bath,614001,Kate,,Riley Park,49.25512,-123.09454,Entire home/apt,153,3,103,2023-08-10,4.10,1,0,49,23-157423
23991651,Townhouse in Vancouver · ★5.0 · 2 bedrooms · 4 beds · 1 bath,53967300,Carlos,,Kitsilano,49.26417,-123.16089,Entire home/apt,334,8,12,2023-07-28,0.19,1,85,3,18-569987
24024651,Home in Vancouver · ★4.63 · 2 bedrooms · 2 beds · 1 bath,129513006,Ivy,,Oakridge,49.22203,-123.11669,Entire home/apt,120,2,35,2019-12-29,0.53,2,0,0,20160053
24066686,Condo in Vancouver · ★4.64 · 2 bedrooms · 2 beds · 1.5 baths,139891966,Ishtar,,Fairview,49.26163,-123.12808,Entire home/apt,140,30,11,2023-06-25,0.18,30,287,4,
24066913,Condo in Vancouver · ★4.33 · Studio · 1 bed · 1 bath,139891966,Ishtar,,Fairview,49.26158,-123.12615,Entire home/apt,120,30,6,2022-11-11,0.12,30,274,1,
24088415,Home in Vancouver · ★4.66 · 2 bedrooms · 2 beds · 1.5 baths,129513006,Ivy,,Oakridge,49.22481,-123.11777,Entire home/apt,120,2,47,2020-03-22,0.72,2,0,0,20160053
24119846,Rental unit in Vancouver · ★4.71 · 1 bedroom · 1 bed · 2 baths,107176582,Lyn,,Kitsilano,49.2733,-123.15572,Private room,80,30,14,2023-08-07,0.23,1,227,3,
24133046,Condo in Vancouver · ★4.78 · 1 bedroom · 2 beds · 1 bath,115868438,Heidi,,Downtown Eastside,49.28244,-123.08245,Entire home/apt,219,2,76,2023-08-30,3.04,1,69,41,23-157450
24134940,Home in Vancouver · ★4.63 · 3 bedrooms · 4 beds · 1.5 baths,25473957,Glencora,,Riley Park,49.24891,-123.09959,Entire home/apt,460,4,42,2023-07-27,0.65,1,68,2,23-156326
24140085,Home in Vancouver · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,18767885,Shauna,,Grandview-Woodland,49.28032,-123.05944,Entire home/apt,400,5,7,2023-07-03,0.11,1,0,2,19-162261
24160835,Rental unit in Vancouver · ★5.0 · Studio · 1 bed · 1 bath,182069543,Iryna,,Downtown,49.2778,-123.12404,Entire home/apt,109,30,29,2023-08-31,0.45,1,70,9,
24167131,Condo in Vancouver · ★4.83 · 2 bedrooms · 2 beds · 2 baths,102554136,Bonnie,,West End,49.2867,-123.12599,Entire home/apt,142,31,12,2022-12-10,0.20,3,191,2,
24183385,Home in Vancouver · ★4.97 · 5 bedrooms · 5 beds · 4.5 baths,182271089,Julia,,Riley Park,49.2343,-123.10811,Entire home/apt,860,30,61,2023-08-18,0.96,2,269,8,19-162555
24183433,Rental unit in Vancouver · ★4.94 · 2 bedrooms · 2 beds · 2 baths,146473423,Shab,,Downtown,49.28861,-123.12006,Entire home/apt,344,10,18,2023-08-15,0.28,1,100,5,18-596523
24185448,Loft in Vancouver · ★4.96 · 1 bedroom · 1 bed · 1 bath,20476536,Catherine,,Kitsilano,49.26837,-123.15531,Entire home/apt,100,30,25,2023-06-24,0.38,1,58,1,18-559212
24250201,Rental unit in Vancouver · ★4.75 · 1 bedroom · 1 bed · 1 bath,95217850,Mauricio,,Downtown,49.28327,-123.11642,Entire home/apt,120,30,9,2023-01-21,0.14,38,176,2,
24253909,Home in Vancouver · ★4.75 · 1 bedroom · 1 bed · 1.5 baths,180824391,Andrea,,Dunbar Southlands,49.25533,-123.18469,Private room,100,2,89,2023-08-06,1.36,1,163,15,23-156361
24265852,Home in Vancouver · ★4.89 · 3 bedrooms · 2 beds · 1 private bath,182976380,Lisa,,Dunbar Southlands,49.24308,-123.17209,Private room,165,1,9,2023-06-29,0.14,3,299,2,18-567354
24290071,Home in Vancouver · ★4.91 · 3 bedrooms · 4 beds · 2.5 baths,23464543,Amanda,,Mount Pleasant,49.26175,-123.09172,Entire home/apt,450,1,139,2023-09-01,2.13,1,0,26,23-217867
24293792,Guest suite in Vancouver · ★4.77 · 3 bedrooms · 3 beds · 2 baths,183269408,Tracy,,Riley Park,49.25544,-123.11016,Entire home/apt,339,1,291,2023-08-20,4.44,1,127,63,23-156306
24310129,Home in Vancouver · ★4.94 · 1 bedroom · 1 bed · 1 private bath,59846096,Sarah,,Riley Park,49.24531,-123.09538,Private room,116,3,179,2023-07-15,2.74,1,50,17,23-156531
24313445,Home in Vancouver · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,26230655,Willem,,Downtown Eastside,49.276779,-123.091438,Private room,110,1,355,2023-08-20,5.40,2,20,86,23-157728
24328404,Condo in Vancouver · 1 bedroom · 1 bed · 1 bath,75669015,Peter,,Downtown,49.27955,-123.12056,Entire home/apt,300,31,0,,,1,0,0,
24337332,Guest suite in Vancouver · ★4.96 · 1 bedroom · 1 bed · 1 bath,20517828,John,,Kitsilano,49.26242,-123.17828,Entire home/apt,91,5,25,2021-08-08,0.39,2,80,0,22-156564
24358269,Home in Vancouver · ★4.72 · 2 bedrooms · 2 beds · 1 bath,58189935,Marina,,Killarney,49.23098,-123.03564,Entire home/apt,148,2,115,2023-08-24,1.77,2,302,19,23-156399
24372539,Condo in Vancouver · ★4.86 · 1 bedroom · 1 bed · 1 bath,156808817,Persia,,Downtown,49.28614,-123.12327,Entire home/apt,261,1,294,2023-08-17,4.50,2,147,54,23-156360
24379068,Home in Vancouver · ★4.89 · 2 bedrooms · 2 beds · 1 bath,183998473,Scott,,Riley Park,49.24895,-123.09842,Entire home/apt,363,2,63,2023-08-30,1.00,1,308,13,23-221538
24379576,Rental unit in Vancouver · ★4.85 · 1 bedroom · 1 bed · 1 bath,182951403,Gen,,Downtown,49.27914,-123.12078,Entire home/apt,375,4,95,2023-08-14,1.46,1,129,22,23-156275
24380721,Guest suite in Vancouver · ★4.84 · 3 bedrooms · 4 beds · 2 baths,176820001,Sue,,West Point Grey,49.26881,-123.21097,Entire home/apt,379,2,46,2023-08-28,0.70,2,14,11,23-219145
24391564,Condo in Vancouver · 2 bedrooms · 2 beds · 2 baths,2538574,Jaime,,Mount Pleasant,49.27193,-123.10172,Entire home/apt,100,180,0,,,1,0,0,
24396414,Rental unit in Vancouver · ★4.90 · 1 bedroom · 3 beds · 1 bath,6110016,Maria Theresa,,Downtown,49.27873,-123.10729,Entire home/apt,269,2,31,2023-09-03,2.36,1,71,28,23-158419
24413898,Home in Vancouver · ★4.44 · 2 bedrooms · 3 beds · 1 bath,180062569,Kelly,,Renfrew-Collingwood,49.24881,-123.04398,Entire home/apt,99,2,84,2023-07-09,1.29,1,0,10,23-156894
24448342,Home in Vancouver · ★4.71 · Studio · 1 bed · 1 bath,29063125,Mary,,Kerrisdale,49.23357,-123.17007,Entire home/apt,125,2,42,2023-08-25,0.65,1,40,21,23-263306
24450782,Guest suite in Vancouver · ★4.82 · 1 bedroom · 1 bed · 1 bath,28469375,Geraldine,,Kitsilano,49.27097,-123.18327,Entire home/apt,157,3,204,2023-08-27,3.20,2,56,39,23-156719
24454936,Home in Vancouver · ★4.67 · 3 bedrooms · 3 beds · 2.5 baths,17872558,David,,Marpole,49.2125,-123.11411,Private room,450,3,6,2023-01-01,0.11,6,68,2,23-156300
24455362,Home in Vancouver · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,17872558,David,,Marpole,49.21422,-123.11421,Private room,150,3,15,2023-09-01,0.23,6,70,5,23-156300
24469246,Home in Vancouver · ★4.75 · 3 bedrooms · 4 beds · 1.5 baths,18871578,Gillian,,West Point Grey,49.26299,-123.20275,Entire home/apt,368,2,8,2018-09-23,0.13,1,0,0,18-550139
24474689,Rental unit in Vancouver · ★4.89 · 1 bedroom · 3 beds · 1.5 baths,16750396,Eddie And Marv,,Downtown Eastside,49.28182,-123.10361,Entire home/apt,320,2,192,2023-08-13,2.98,2,338,28,23-156516
24500508,Condo in Vancouver · ★4.99 · 2 bedrooms · 2 beds · 1 bath,185085297,Met,,Downtown,49.2886,-123.12313,Entire home/apt,436,2,199,2023-09-05,3.09,1,25,47,23-156331
24501265,Condo in Vancouver · ★4.91 · 1 bedroom · 2 beds · 1 bath,185092131,Toma,,West End,49.28629,-123.125,Entire home/apt,377,2,380,2023-08-10,5.86,1,2,49,23-156560
24503070,Home in Vancouver · ★4.85 · 4 bedrooms · 5 beds · 3.5 baths,21573772,Steph,,Grandview-Woodland,49.27972,-123.06113,Entire home/apt,514,4,13,2023-09-02,0.20,1,0,6,18-561800
24517031,Home in Vancouver · 1 bedroom · 1 bed · 1 shared bath,3150401,Heather,,Kensington-Cedar Cottage,49.25614,-123.07643,Private room,50,1,2,2018-08-26,0.03,3,0,0,18-549634
24528249,Villa in Vancouver · ★4.69 · 1 bedroom · 4 beds · 1 bath,28946580,Wen,,Marpole,49.21279,-123.11202,Entire home/apt,148,1,162,2023-08-28,2.59,2,136,32,23-156277
24559993,Condo in Vancouver · ★4.81 · Studio · 1 bed · 1 bath,2568168,Jenni,,Downtown,49.27757,-123.13088,Entire home/apt,124,30,42,2023-09-01,0.65,1,154,6,18-549209
24561319,Guest suite in Vancouver · ★4.89 · 1 bedroom · 2 beds · 1 bath,73177526,Steven,,Victoria-Fraserview,49.21777,-123.06271,Entire home/apt,158,1,46,2023-08-24,1.91,1,160,20,23-157585
24574485,Rental unit in Vancouver · ★5.0 · 1 bedroom · 2 beds · 2 baths,79137483,Sadaf,,Downtown,49.28994,-123.12727,Entire home/apt,200,30,5,2022-02-05,0.08,2,33,0,
24634635,Home in Vancouver · 2 bedrooms · 2 beds · 1 bath,23681093,Noel,,Kensington-Cedar Cottage,49.25214,-123.08713,Entire home/apt,259,3,2,2018-08-08,0.03,1,0,0,18-569070
24646416,Guest suite in Vancouver · ★4.94 · 2 bedrooms · 2 beds · 1 bath,186084821,Jean-Francis,,Riley Park,49.24618,-123.10192,Entire home/apt,283,2,251,2023-08-22,3.86,2,336,63,23-156342
24650295,Condo in Vancouver · 1 bedroom · 1 bed · 1 bath,600607,Martello,,Downtown,49.29074,-123.12746,Entire home/apt,98,30,2,2020-02-09,0.04,34,0,0,
24653941,Rental unit in Vancouver · ★New · 1 bedroom · 1 bed · 1 bath,31697443,Maria,,Downtown Eastside,49.28342339988735,-123.10713609718051,Entire home/apt,224,3,0,,,1,20,0,23-423128
24658451,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,22623541,James,,Fairview,49.26181,-123.13425,Entire home/apt,120,3,3,2018-12-29,0.05,1,0,0,18-596187
24660020,Home in Vancouver · ★4.89 · 2 bedrooms · 2 beds · 1 private bath,176820001,Sue,,West Point Grey,49.26688,-123.21135,Private room,274,2,44,2023-09-02,0.68,2,10,9,23-219145
24671100,Townhouse in Vancouver · ★4.82 · 2 bedrooms · 2 beds · 1 bath,4177367,Lily,,Downtown Eastside,49.27893,-123.0827,Entire home/apt,225,2,58,2019-09-01,0.91,1,0,0,19-184853
24699111,Home in Vancouver · ★4.88 · 3 bedrooms · 4 beds · 2 baths,10002327,Wylie,,Sunset,49.23011,-123.0903,Entire home/apt,307,3,74,2023-08-19,1.16,1,348,2,23-251865
24718014,Guest suite in Vancouver · ★5.0 · Studio · 1 bed · 1 bath,186837058,Sunny,,Arbutus Ridge,49.25461,-123.16567,Entire home/apt,55,30,4,2023-07-01,0.07,4,4,1,
24738177,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,25509896,Cara,,Kensington-Cedar Cottage,49.2575,-123.0569,Entire home/apt,78,4,4,2018-09-26,0.06,1,0,0,18-554211
24748690,Condo in Vancouver · ★4.98 · 2 bedrooms · 2 beds · 2 baths,134979986,Jennifer,,Fairview,49.26739,-123.14272,Entire home/apt,225,4,45,2023-08-13,0.69,1,0,1,23-156281
24755125,Guest suite in Vancouver · ★4.63 · 2 bedrooms · 3 beds · 1.5 baths,187158076,Zena,,Arbutus Ridge,49.2424,-123.16399,Entire home/apt,220,2,32,2023-08-20,0.65,1,78,17,23-158404
24756081,Condo in Vancouver · ★4.96 · 1 bedroom · 1 bed · 1 bath,187166550,Sher,,Kitsilano,49.26851,-123.15162,Entire home/apt,318,2,168,2023-09-01,2.60,1,27,42,20-159942
24759144,Home in Vancouver · ★4.94 · 1 bedroom · 2 beds · 1 private bath,129656102,Dena,,Shaughnessy,49.24818,-123.13609,Private room,152,2,70,2023-08-21,1.08,3,337,29,22-156045
24784278,Loft in Vancouver · ★4.80 · 1 bedroom · 1 bed · 1 bath,30552737,Samantha,,Downtown Eastside,49.2833,-123.09783,Entire home/apt,200,30,52,2020-02-09,0.80,1,61,0,19-161410
24797319,Rental unit in Vancouver · ★4.63 · 2 bedrooms · 2 beds · 1 bath,47853499,Marie,,Riley Park,49.24476,-123.09356,Entire home/apt,180,3,8,2018-07-28,0.12,1,0,0,18-557-163
24800538,Condo in Vancouver · ★4.83 · 1 bedroom · 1 bed · 1 bath,3004945,Julie,,Downtown,49.27351,-123.1271,Entire home/apt,113,31,18,2023-07-31,0.31,1,323,1,21-160695
24801728,Townhouse in Vancouver · ★4.67 · 3 bedrooms · 2 beds · 1.5 baths,25751773,Theresa,,Grandview-Woodland,49.26871,-123.05945,Entire home/apt,199,3,3,2018-09-16,0.05,1,0,0,18-557384
24809164,Guest suite in Vancouver · ★4.72 · 1 bedroom · 2 beds · 1 bath,1741913,Darragh & Deanna,,Hastings-Sunrise,49.27343,-123.03806,Entire home/apt,157,2,109,2023-08-07,1.69,1,27,19,20-159898
24832706,Home in Vancouver · ★4.81 · 2 bedrooms · 4 beds · 2 baths,177048474,Randi,,Shaughnessy,49.25356,-123.14052,Entire home/apt,165,3,77,2020-12-05,1.20,2,0,0,20159947
24835418,Guest suite in Vancouver · ★4.96 · 1 bedroom · 2 beds · 1 bath,182517955,Pamela And Gavin,,Grandview-Woodland,49.27264,-123.06388,Entire home/apt,192,3,191,2023-08-26,3.00,1,156,35,23-156396
24853244,Home in Vancouver · ★4.17 · Studio · 1 bed · 1 private bath,186632727,Susan,,Grandview-Woodland,49.27277,-123.06192,Private room,85,4,6,2018-09-16,0.10,1,0,0,18-550384
24874294,Rental unit in Vancouver · ★4.65 · 1 bedroom · 1 bed · 1 private bath,53549710,Manna,,Dunbar Southlands,49.25236,-123.18453,Private room,85,2,19,2018-10-22,0.30,1,0,0,18-582983
24876227,Home in Vancouver · ★4.67 · 3 bedrooms · 3 beds · 1 bath,188067811,Long,,Renfrew-Collingwood,49.25468,-123.05223,Entire home/apt,206,1,270,2023-08-22,4.27,1,108,40,22-156201
24886919,Condo in Vancouver · ★4.63 · 1 bedroom · 1 bed · 1 bath,188147834,Kristina,,Downtown,49.28041,-123.1249,Entire home/apt,129,2,8,2019-07-05,0.13,1,0,0,19-161708
24895883,Home in Vancouver · ★5.0 · 3 bedrooms · 5 beds · 2.5 baths,90879009,Conrad,,Kensington-Cedar Cottage,49.25204,-123.06112,Entire home/apt,425,4,4,2018-08-11,0.06,1,0,0,19-161614
24896061,Condo in Vancouver · ★4.87 · 1 bedroom · 1 bed · 1 bath,16143622,Gen,,Downtown,49.2804,-123.12469,Entire home/apt,229,3,62,2023-09-04,1.07,1,4,14,23-156403
24918275,Condo in Vancouver · ★4.38 · 1 bedroom · 2 beds · 1.5 baths,139891966,Ishtar,,Fairview,49.26196,-123.12665,Entire home/apt,155,30,8,2022-08-30,0.13,30,274,0,1855
24920942,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,57390399,Andrew,,West End,49.28927,-123.13857,Entire home/apt,110,2,4,2019-01-27,0.07,1,0,0,19-162620
24946435,Rental unit in Vancouver · ★4.88 · 2 bedrooms · 3 beds · 2 baths,187881364,Vic,,Downtown,49.27887,-123.10727,Entire home/apt,436,2,119,2023-09-04,1.85,1,349,30,23-156400
24946452,Loft in Vancouver · 2 bedrooms · 1 bed · 1 bath,43893276,Harriet,,Kensington-Cedar Cottage,49.25446125968743,-123.08064978659345,Entire home/apt,150,30,0,,,1,173,0,22-280973
24948099,Home in Vancouver · 1 bedroom · 1 bed · 1 shared bath,57488206,Jessi,,Hastings-Sunrise,49.28201,-123.05644,Private room,65,4,1,2018-09-28,0.02,3,0,0,18-613047
24961531,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,106622944,A,,Downtown,49.28078,-123.12474,Entire home/apt,125,30,18,2023-05-24,0.29,2,279,3,Exempt
24968566,Guest suite in Vancouver · ★4.86 · 1 bedroom · 1 bed · 1 private bath,4944151,Margaret,,Hastings-Sunrise,49.29005,-123.0551,Private room,70,3,93,2023-06-12,1.44,2,35,7,21-156100
24972517,Home in Vancouver · ★4.97 · 5 bedrooms · 8 beds · 3.5 baths,183964355,Jamie,,Arbutus Ridge,49.25628,-123.17667,Entire home/apt,1574,2,164,2023-09-03,2.54,1,321,36,23-156284
24983102,Home in Vancouver · 1 bedroom · 1 bed · 1 bath,125892205,Valerie,,Kitsilano,49.26297,-123.14766,Entire home/apt,187,30,1,2022-07-31,0.07,1,144,0,
24993810,Condo in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 1 bath,23977001,Emma,,Downtown,49.28106,-123.12318,Entire home/apt,140,30,7,2023-02-11,0.12,12,307,1,
25013154,Condo in Vancouver · ★4.96 · Studio · 1 bed · 1 bath,157087328,Robert,,Downtown,49.27771,-123.13097,Entire home/apt,193,1,209,2023-08-25,3.42,2,1,30,23-156642
25034146,Guest suite in Vancouver · ★4.97 · 1 bedroom · 3 beds · 1 bath,141458230,Janna,,Dunbar Southlands,49.23277,-123.19773,Entire home/apt,379,1,114,2023-09-02,2.01,1,353,34,Exempt
25074332,Condo in Vancouver · ★4.36 · 1 bedroom · 1 bed · 1 bath,139891966,Ishtar,,Fairview,49.26196,-123.12688,Entire home/apt,120,30,11,2023-03-08,0.19,30,285,2,18-556861
25076407,Home in Vancouver · ★5.0 · 1 bedroom · 1 bed · 2 baths,189413853,Irene,,Hastings-Sunrise,49.27696,-123.02632,Private room,120,30,20,2023-07-29,0.31,4,87,4,20-160115
25080824,Home in Vancouver · 3 bedrooms · 3 beds · 2 baths,3150401,Heather,,Kensington-Cedar Cottage,49.25586,-123.07623,Entire home/apt,195,3,2,2018-07-29,0.03,3,0,0,18-549634
25087027,Home in Vancouver · ★4.64 · Studio · 1 bed · 1 private bath,161213459,Jessi,,Kensington-Cedar Cottage,49.23362,-123.07861,Private room,66,1,323,2023-08-19,5.01,1,0,79,23-156627
25102944,Guest suite in Vancouver · ★4.95 · 1 bedroom · 1 bed · 1 bath,35833081,Nicole And Paul,,Kensington-Cedar Cottage,49.25898,-123.06895,Entire home/apt,151,2,386,2023-09-01,5.98,1,201,91,23-156421
25109301,Condo in Vancouver · ★4.91 · 2 bedrooms · 4 beds · 2 baths,155141803,Ali,,West End,49.28627,-123.12757,Entire home/apt,295,1,23,2019-09-27,0.38,2,0,0,19-162577
25142791,Guest suite in Vancouver · ★4.92 · 2 bedrooms · 2 beds · 1 bath,59265845,Chris,,Grandview-Woodland,49.27416,-123.06224,Entire home/apt,109,2,145,2023-08-23,2.43,1,14,14,22-156522
25157667,Guest suite in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,185055267,David,,Riley Park,49.24383,-123.09361,Entire home/apt,100,30,3,2022-07-09,0.05,1,308,0,18-474863
25166793,Guest suite in Vancouver · ★4.91 · 1 bedroom · 2 beds · 1 bath,57056932,Dimitrios,,Kitsilano,49.26811,-123.16668,Entire home/apt,200,3,201,2023-08-23,3.19,1,59,50,23-156425
25168981,Home in Vancouver · ★4.58 · 1 bedroom · 1 bed · 1 private bath,170626910,Robert,,Marpole,49.20659,-123.11822,Private room,90,2,173,2023-08-21,2.68,2,314,26,23-156289
25181840,Condo in Vancouver · ★4.64 · 1 bedroom · 2 beds · 1 bath,139891966,Ishtar,,Fairview,49.25998,-123.12644,Entire home/apt,120,30,14,2023-03-14,0.23,30,282,4,
25193115,Villa in Vancouver · ★4.56 · 1 bedroom · 1 bed · 1 shared bath,54661165,Cathy,,Dunbar Southlands,49.23426,-123.20294,Private room,70,2,51,2021-10-01,0.79,2,0,0,19-161825
25193768,Guest suite in Vancouver · ★4.75 · 2 bedrooms · 3 beds · 1 bath,126012510,Cherlyn,,Hastings-Sunrise,49.29192,-123.04486,Entire home/apt,95,30,41,2023-06-09,0.65,1,61,4,19-161594
25216365,Condo in Vancouver · ★4.75 · 1 bedroom · 1 bed · 1 bath,19291505,Dee,,Downtown,49.27795,-123.11706,Entire home/apt,147,29,28,2023-07-18,0.44,1,120,2,18-574425
25231564,Home in Vancouver · ★4.93 · 2 bedrooms · 3 beds · 1 bath,23913448,Ditmar,,Grandview-Woodland,49.27302,-123.06019,Entire home/apt,199,1,162,2023-09-04,2.53,1,2,21,23-156436
25234314,Rental unit in Vancouver · ★4.78 · 1 bedroom · 2 beds · 1 bath,190660769,Hulya Fatma And Muzo,,Downtown,49.27891,-123.123,Entire home/apt,266,1,276,2023-09-04,4.59,1,48,74,23-156746
25256952,Home in Vancouver · 1 bedroom · 1 bed · 1 private bath,182976380,Lisa,,Dunbar Southlands,49.24477,-123.17147,Private room,171,1,0,,,3,270,0,19-161659
25264363,Home in Vancouver · ★4.88 · 4 bedrooms · 4 beds · 2 baths,38126104,Valentina,,Dunbar Southlands,49.23403,-123.1913,Entire home/apt,350,2,9,2019-07-23,0.14,1,0,0,18-567427
25270770,Guest suite in Vancouver · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,190921577,Sharon,,Oakridge,49.22632,-123.11572,Private room,113,3,278,2023-08-23,4.36,4,53,71,22-156142
25314294,Condo in Vancouver · ★4.56 · 1 bedroom · 1 bed · 1 bath,139891966,Ishtar,,Fairview,49.25997,-123.1276,Entire home/apt,150,30,16,2023-05-10,0.26,30,258,2,
25320714,Home in Vancouver · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,840735,Becky,,Riley Park,49.24234,-123.09658,Entire home/apt,300,4,3,2023-08-04,0.36,1,94,3,23-158641
