id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
17906967,Rental unit in Vancouver · ★4.94 · 1 bedroom · 1 bed · 1 bath,40245152,Roman,,Mount Pleasant,49.26681,-123.09716,Entire home/apt,252,2,272,2023-06-04,3.66,1,29,49,23-156439
17907461,Condo in Vancouver · ★4.85 · 1 bedroom · 1 bed · 1 bath,58766804,Desired Destinations,,Downtown,49.27496,-123.12725,Entire home/apt,157,30,26,2022-09-10,0.35,2,89,2,18-552312
17911210,Loft in Vancouver · ★4.99 · 1 bedroom · 1 bed · 1 shared bath,1522256,Natalia,,Downtown,49.28455,-123.10707,Shared room,147,1,68,2023-05-29,0.92,2,16,16,23-156512
17942380,Home in Vancouver · ★4.56 · 1 bedroom · 2 beds · 1 bath,117671909,Simon,,Kitsilano,49.26699,-123.18318,Entire home/apt,199,30,16,2022-07-31,0.21,4,147,1,
17964143,Home in Vancouver · ★5.0 · 3 bedrooms · 2 beds · 2 baths,123356256,Morgan,,Hastings-Sunrise,49.26359,-123.03654,Entire home/apt,120,2,3,2018-08-17,0.04,1,0,0,20-160187
17994715,Condo in Vancouver · ★4.95 · Studio · 1 bed · 1 bath,23977001,Emma,,Downtown,49.27704,-123.12395,Entire home/apt,155,30,20,2023-05-31,0.27,12,293,4,
18019961,Townhouse in Vancouver · ★4.80 · 3 bedrooms · 4 beds · 2.5 baths,6120439,Kerry,,Kensington-Cedar Cottage,49.25158,-123.07801,Entire home/apt,450,5,20,2022-08-07,0.28,1,24,5,22-156442
18034711,Rental unit in Vancouver · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,124052402,Marta,,West End,49.28709,-123.13615,Private room,90,2,27,2019-07-28,0.37,1,0,0,
18040461,Rental unit in Vancouver · ★4.61 · Studio · 2 beds · 1 bath,96705185,Polina,,Downtown,49.28029,-123.12526,Entire home/apt,115,30,90,2018-09-01,1.20,1,0,0,
18058854,Guest suite in Vancouver · ★4.90 · 1 bedroom · 2 beds · 1 bath,12956571,Michael,,Hastings-Sunrise,49.2688,-123.05555,Entire home/apt,156,4,134,2023-06-03,1.79,1,302,15,22-155891
18062481,Home in Vancouver · ★3.0 · 1 bedroom · 1 bed · 1 bath,5240733,Margaret,,Kitsilano,49.2662,-123.17177,Entire home/apt,150,28,6,2021-07-29,0.11,1,83,0,18-611555
18063805,Home in Vancouver · ★4.78 · 1 bedroom · 1 bed · 1.5 baths,28946580,Wen,,Marpole,49.2118,-123.11181,Private room,80,1,102,2023-04-01,1.72,2,154,25,
18089401,Condo in Vancouver · ★4.92 · Studio · 1 bed · 1 bath,179396,Lili,,West End,49.27929,-123.13063,Entire home/apt,228,30,52,2023-05-31,0.71,3,61,6,20-104937
18152388,Home in Vancouver · ★4.57 · 1 bedroom · 1 bed · 1 private bath,117119918,Kitty,,Kensington-Cedar Cottage,49.2394,-123.08998,Private room,52,30,7,2022-04-30,0.12,5,257,0,
18177393,Loft in Vancouver · ★4.93 · 1 bedroom · 1 bed · 1 bath,3004945,Julie,,Mount Pleasant,49.26409,-123.1005,Entire home/apt,199,2,15,2023-04-09,0.21,3,229,1,23-158661
18231285,Rental unit in Vancouver · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,125891752,Nimrah,,Fairview,49.26153,-123.13439,Private room,35,30,30,2020-07-31,0.46,3,0,0,
18273285,Home in Vancouver · ★5.0 · 3 bedrooms · 3 beds · 1 bath,81542039,Beth,,Kitsilano,49.26504,-123.18525,Entire home/apt,425,4,35,2023-05-14,0.59,1,101,21,23-156486
18328785,Condo in Vancouver · ★4.71 · 2 bedrooms · 2 beds · 2.5 shared baths,120651321,Cheri,,Downtown,49.28035,-123.12505,Private room,250,31,7,2022-11-30,0.15,2,0,2,
18339479,Home in Vancouver · ★4.77 · 3 bedrooms · 3 beds · 2 baths,6093659,Ari,,Grandview-Woodland,49.26419,-123.07647,Entire home/apt,406,1,65,2023-03-03,0.87,1,32,11,21156373
18357164,Guest suite in Vancouver · ★4.97 · 1 bedroom · 1 bed · 1 bath,17965624,Scott,,Hastings-Sunrise,49.26563,-123.04365,Entire home/apt,118,3,183,2023-06-01,3.07,1,110,57,23-156816
18359361,Home in Vancouver · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,110997032,Emma,,Grandview-Woodland,49.27289,-123.07405,Private room,55,3,86,2020-11-18,1.16,1,0,0,
18397672,Guest suite in Vancouver · ★4.93 · 2 bedrooms · 3 beds · 1 bath,108760439,Victoria,,Riley Park,49.25354,-123.09635,Entire home/apt,87,30,69,2023-05-03,0.93,2,3,4,151186
18416487,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,3731102,Karen,,Downtown,49.27756,-123.12097,Entire home/apt,105,30,5,2019-02-06,0.08,1,0,0,
18416795,Condo in Vancouver · ★4.85 · 2 bedrooms · 1 bed · 1 bath,87766042,Jay,,Downtown,49.27953,-123.12046,Entire home/apt,239,30,34,2018-09-05,0.46,1,0,0,Exempt
18424386,Guest suite in Vancouver · ★4.87 · Studio · 2 beds · 1 bath,21665633,Shawna,,Mount Pleasant,49.26725,-123.11024,Entire home/apt,458,1,161,2020-10-14,2.19,1,251,0,21-156660
18451694,Home in Vancouver · ★4.57 · 1 bedroom · 1 bed · 1 bath,127930252,June,,Kitsilano,49.26308,-123.17923,Entire home/apt,119,30,47,2018-09-02,0.63,1,67,0,
18465230,Condo in Vancouver · 2 bedrooms · 2 beds · 2 baths,11733341,Penelope,,Downtown Eastside,49.2772,-123.102,Entire home/apt,260,30,0,,,1,272,0,
18487637,Home in Vancouver · ★4.95 · 3 bedrooms · 3 beds · 2 baths,34776663,Tom & Veronica,,West Point Grey,49.27381,-123.20692,Entire home/apt,689,2,167,2023-05-29,2.30,1,288,29,22-155932
18503614,Guest suite in Vancouver · ★4.93 · 1 bedroom · 1 bed · 1 bath,918437,Annamaria,,Kitsilano,49.26252,-123.18165,Entire home/apt,146,1,309,2023-06-01,4.16,1,1,19,23-156590
18504108,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,23977001,Emma,,Downtown,49.27665,-123.1208,Entire home/apt,130,30,8,2019-10-31,0.11,12,193,0,Exempt - 30 Day Minimum Stay
18508187,Home in Vancouver · ★4.89 · 1 bedroom · 1 bed · 1 private bath,19845741,Peiyan,,Victoria-Fraserview,49.232,-123.05679,Private room,107,2,81,2023-06-04,1.09,1,52,32,
18523194,Rental unit in Vancouver · ★4.80 · 1 bedroom · 1 bed · 1 bath,23124312,Selenia,,Downtown Eastside,49.28312,-123.10727,Entire home/apt,150,30,16,2017-08-28,0.22,1,335,0,
18523514,Home in Vancouver · ★4.69 · 1 bedroom · 3 beds · 1 private bath,20535222,Katy,,Kensington-Cedar Cottage,49.24952,-123.07457,Private room,113,2,123,2023-06-06,1.67,2,28,21,
18525552,Rental unit in Vancouver · ★4.90 · 1 bedroom · 2 beds · 1 bath,128600667,Aurora,,Downtown,49.28138,-123.11857,Entire home/apt,89,30,22,2022-12-26,0.30,1,0,4,19-162179
18527181,Rental unit in Vancouver · ★5.0 · 3 bedrooms · 3 beds · 2 baths,128619726,Amish,,Downtown,49.28161,-123.11777,Entire home/apt,265,30,10,2022-11-01,0.14,1,330,2,
18551005,Guest suite in Vancouver · ★4.78 · 1 bedroom · 1 bed · 1 bath,6050758,Tyson & Chrystal,,Grandview-Woodland,49.26922,-123.06617,Entire home/apt,110,30,37,2023-03-04,0.50,3,159,4,22-134164
18581544,Condo in Vancouver · ★4.94 · 3 bedrooms · 3 beds · 2 baths,2949659,Klay,,Downtown,49.2793,-123.10922,Entire home/apt,350,2,422,2023-05-26,5.69,1,169,73,22-156501
18614904,Rental unit in Vancouver · ★4.56 · 2 bedrooms · 4 beds · 1 bath,43148443,Johnny,,Downtown,49.28031,-123.10696,Entire home/apt,264,2,203,2023-05-17,2.76,1,51,48,22-189565
18617790,Guest suite in Vancouver · ★4.89 · 2 bedrooms · 3 beds · 1 bath,129334385,Peter,,Arbutus Ridge,49.23802,-123.16885,Entire home/apt,178,2,254,2023-06-05,3.43,2,95,46,23-156438
18638495,Condo in Vancouver · ★5.0 · 2 bedrooms · 1 bed · 1 bath,49117689,Kimbo,,Kitsilano,49.27324,-123.15193,Entire home/apt,111,6,6,2019-06-09,0.08,1,0,0,23-156533
18638835,Condo in Vancouver · ★4.76 · 2 bedrooms · 2 beds · 1 bath,9219014,Sarah,,Downtown,49.27878,-123.10797,Entire home/apt,109,1,54,2017-12-31,0.73,1,0,0,18-605558
18650443,Guest suite in Vancouver · ★4.33 · 3 bedrooms · 4 beds · 1.5 baths,5233549,Joyce,,Riley Park,49.23581,-123.10871,Entire home/apt,250,1,3,2017-08-24,0.04,4,0,0,20-185023
18655249,Home in Vancouver · ★4.90 · 1 bedroom · 1 bed · 1 bath,25601665,Raewyn,,Kerrisdale,49.23453,-123.16569,Entire home/apt,151,3,92,2023-05-31,1.25,1,7,14,23-156350
18657916,Home in Vancouver · ★4.87 · 2 bedrooms · 2 beds · 1 bath,23441743,Tina,,South Cambie,49.25546,-123.12465,Entire home/apt,399,3,46,2023-05-29,0.64,1,320,9,23-156278
18672741,Guest suite in Vancouver · ★4.99 · 1 bedroom · 1 bed · 1 bath,129782339,Gordon And Page,,West Point Grey,49.26127,-123.21519,Entire home/apt,176,3,74,2023-06-03,1.01,1,59,4,21-156286
18688810,Condo in Vancouver · ★4.91 · 1 bedroom · 1 bed · 1 bath,45334693,Marcus,,South Cambie,49.25333,-123.12648,Entire home/apt,79,90,64,2019-12-28,1.01,1,0,0,19-162710
18707775,Townhouse in Vancouver · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,31552430,Sandrine,,Kensington-Cedar Cottage,49.24195,-123.0891,Private room,63,30,11,2019-10-19,0.15,1,262,0,
18733868,Home in Vancouver · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,126456251,Terri,,Riley Park,49.24025,-123.1009,Private room,47,30,15,2023-04-22,0.21,5,7,1,
18735027,Home in Vancouver · ★4.91 · 1 bedroom · 2 beds · 1 bath,61804583,Keith,,Shaughnessy,49.23911,-123.1482,Entire home/apt,115,30,33,2023-05-13,0.45,2,241,1,
18736292,Guest suite in Vancouver · ★4.91 · 1 bedroom · 1 bed · 1 bath,72757706,Tara,,Riley Park,49.23359,-123.09929,Entire home/apt,137,5,98,2023-05-30,1.35,1,249,14,23-156631
18769488,Condo in Vancouver · ★4.96 · 1 bedroom · 2 beds · 1 bath,130607545,Luke,,Mount Pleasant,49.26847,-123.10601,Entire home/apt,99,30,27,2021-03-31,0.37,1,0,0,
18773655,Home in Vancouver · ★4.70 · 1 bedroom · 2 beds · 1 bath,41010403,Jimin & Rosemary,,Marpole,49.21718,-123.10661,Entire home/apt,112,1,125,2023-06-04,1.72,1,336,29,23-156330
18793884,Rental unit in Vancouver · ★4.75 · Studio · 1 bed · 1 bath,28016034,Chloe,,West End,49.28269,-123.12497,Entire home/apt,149,28,336,2023-05-26,4.58,2,279,48,22-156337
18795540,Rental unit in Vancouver · ★4.65 · 1 bedroom · 1 bed · 1.5 baths,130833480,Pri,,Kitsilano,49.25881,-123.14922,Entire home/apt,246,2,52,2022-09-01,0.71,5,147,11,23-156930
18809180,Condo in Vancouver · ★4.78 · 1 bedroom · 4 beds · 1 bath,74643785,Mohammad,,Downtown,49.27907,-123.10671,Entire home/apt,130,17,38,2023-03-19,0.52,1,19,8,22-156487
18812413,Home in Vancouver · ★4.70 · 2 bedrooms · 2 beds · 1 bath,130833480,Pri,,Kitsilano,49.25767,-123.1491,Entire home/apt,320,30,54,2023-06-04,0.74,5,54,8,23-157880
18829637,Rental unit in Vancouver · ★4.73 · 2 bedrooms · 2 beds · 1 bath,130833480,Pri,,Shaughnessy,49.25712,-123.14907,Entire home/apt,228,30,60,2023-06-01,0.82,5,80,11,23-157085
18842500,Guesthouse in Vancouver · ★4.83 · 2 bedrooms · 3 beds · 1.5 baths,117988626,Autumn,,Kitsilano,49.26396801482054,-123.16002786573696,Entire home/apt,151,1,46,2023-05-28,0.63,1,0,20,23-158685
18858999,Home in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,23810466,Claudette,,Grandview-Woodland,49.27196,-123.06405,Entire home/apt,120,14,11,2019-07-27,0.15,1,0,0,18-610631
18878134,Guest suite in Vancouver · ★4.66 · 2 bedrooms · 2 beds · 1 bath,129193683,Kelvin,,Kensington-Cedar Cottage,49.23914,-123.06458,Entire home/apt,112,2,123,2023-05-16,1.68,1,136,2,23-214888
18879201,Rental unit in Vancouver · ★4.76 · 1 bedroom · 1 bed · 1 bath,131559576,Yuanzhe,,Downtown,49.27767,-123.12908,Entire home/apt,109,30,101,2023-03-07,1.40,1,191,4,22-104396
18894921,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bed · 2 baths,2017964,Larissa,,Downtown Eastside,49.27837,-123.09956,Entire home/apt,168,30,10,2022-09-21,0.17,1,87,3,
18897481,Rental unit in Vancouver · ★4.93 · 1 bedroom · 2 beds · 1 bath,90368928,James,,Fairview,49.25836,-123.12625,Entire home/apt,148,30,54,2023-04-22,0.74,1,212,7,
18909113,Rental unit in Vancouver · ★4.89 · 1 bedroom · 1 bed · 1 bath,26291235,Kosta,,Downtown,49.27812,-123.1258,Entire home/apt,125,30,10,2022-06-27,0.14,1,48,1,
18913359,Boat in Vancouver · ★4.99 · 1 bedroom · 1 bed · 1 shared bath,25434413,Graham,,West End,49.28823,-123.14223,Private room,350,3,77,2023-06-08,1.06,1,126,11,Exempt
18914357,Condo in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 2 baths,31635801,Dan,,Downtown,49.28046,-123.12091,Entire home/apt,424,30,95,2023-05-22,1.30,1,138,9,19-161918
18917744,Home in Vancouver · ★5.0 · 3 bedrooms · 6 beds · 3 baths,29412479,SIV Executive Properties,,Grandview-Woodland,49.27738,-123.07444,Entire home/apt,233,30,4,2022-01-23,0.06,9,345,0,
18933939,Home in Vancouver · ★5.0 · 3 bedrooms · 3 beds · 6 baths,121590243,Lisa,,Sunset,49.22838,-123.10111,Entire home/apt,2002,6,7,2022-08-04,0.10,1,158,1,19-162454
18935250,Rental unit in Vancouver · ★4.95 · 2 bedrooms · 1 bed · 1 bath,131983294,Chris,,West End,49.27896,-123.13227,Entire home/apt,125,2,21,2017-11-27,0.29,1,0,0,18-605993
18946167,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,15973247,Richard,,Kitsilano,49.26574,-123.14893,Entire home/apt,215,30,6,2023-06-03,0.13,1,108,3,
18949400,Home in Vancouver · ★4.99 · 2 bedrooms · 3 beds · 1 bath,59742273,Candice + Q,,Grandview-Woodland,49.26577,-123.06892,Entire home/apt,152,30,280,2023-04-10,3.85,1,13,8,22-156116
18972366,Guest suite in Vancouver · ★4.69 · 1 bedroom · 2 beds · 1 bath,132330828,Bernadett,,Kensington-Cedar Cottage,49.24532,-123.07588,Entire home/apt,174,2,84,2023-06-04,1.15,1,61,14,23-156435
18980403,Guest suite in Vancouver · ★4.86 · 1 bedroom · 1 bed · 1 bath,1886797,Carrol,,Kensington-Cedar Cottage,49.23924,-123.08398,Entire home/apt,40,30,35,2023-05-27,0.48,1,276,4,22-150768
18980880,Condo in Vancouver · ★4.95 · 1 bedroom · 4 beds · 1 bath,132409201,Toren,,Downtown,49.27868,-123.10592,Entire home/apt,296,1,19,2023-06-04,3.26,1,279,19,22-293231
18993540,Guest suite in Vancouver · ★4.90 · 2 bedrooms · 4 beds · 1 bath,1644397,Colby,,Riley Park,49.25343,-123.10752,Entire home/apt,200,2,265,2023-06-04,3.61,1,105,58,22-156447
19000807,Rental unit in Vancouver · ★4.85 · 3 bedrooms · 3 beds · 1 bath,130833480,Pri,,Shaughnessy,49.25703,-123.15105,Entire home/apt,354,30,63,2023-06-04,0.86,5,224,12,23-156588
19014703,Home in Vancouver · ★4.78 · 2 bedrooms · 3 beds · 1 bath,10236964,Kas,,Kitsilano,49.26694,-123.16971,Entire home/apt,250,5,9,2019-09-02,0.13,1,0,0,19-210583
19018710,Home in Vancouver · ★5.0 · 2 bedrooms · 3 beds · 2 baths,132703539,Liz,,Victoria-Fraserview,49.22653,-123.07378,Entire home/apt,198,3,4,2023-04-26,0.41,1,0,4,22-262381
19019070,Guest suite in Vancouver · ★4.89 · 1 bedroom · 2 beds · 1 bath,9507265,Zoe,,Riley Park,49.25237,-123.09729,Entire home/apt,145,2,256,2023-05-31,3.50,1,17,43,23-157067
19022941,Home in Vancouver · ★4.50 · 2 bedrooms · 2 beds · 1 bath,130833480,Pri,,Kitsilano,49.2592,-123.1497,Entire home/apt,250,30,57,2022-08-18,0.79,5,87,2,19-270724
19035665,Guest suite in Vancouver · ★4.78 · 2 bedrooms · 2 beds · 1.5 baths,114414731,Lynn,,Riley Park,49.2555,-123.09562,Entire home/apt,100,31,27,2022-03-28,0.37,1,33,0,
19050386,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 private bath,15589948,Humam,,Downtown,49.27737,-123.13023,Private room,85,7,3,2019-01-30,0.04,2,0,0,
19055891,Guest suite in Vancouver · ★4.63 · 1 bedroom · 1 bed · 1 bath,92576846,Chris,,Kitsilano,49.26082,-123.16845,Entire home/apt,175,2,257,2023-05-24,3.52,2,100,23,22-156436
19057656,Condo in Vancouver · ★4.88 · 3 bedrooms · 4 beds · 2 baths,103617576,Sara,,Downtown,49.27904,-123.10775,Entire home/apt,393,1,85,2023-05-29,1.18,3,292,38,23-163226
19057800,Home in Vancouver · ★3.67 · 2 bedrooms · 3 beds · 1.5 baths,88062232,Karman,,Dunbar Southlands,49.2485,-123.18404,Entire home/apt,175,30,7,2020-10-13,0.10,3,314,0,
19070991,Condo in Vancouver · ★4.91 · 1 bedroom · 1 bed · 1 bath,9037016,Suraiya,,Grandview-Woodland,49.27188,-123.07267,Entire home/apt,225,3,12,2019-06-27,0.18,1,0,0,19-162346
19071363,Condo in Vancouver · ★4.84 · 2 bedrooms · 2 beds · 2 baths,5479318,Benny,,Downtown,49.27766,-123.1096,Entire home/apt,500,2,92,2023-05-21,1.28,1,43,17,18-552326
19073601,Rental unit in Vancouver · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,133164169,Xerxes,,Downtown,49.28631,-123.12253,Shared room,100,30,36,2018-03-16,0.49,1,96,0,
19084844,Guest suite in Vancouver · ★4.88 · 1 bedroom · 1 bed · 1 private bath,40840488,Maret,,Hastings-Sunrise,49.28627,-123.04713,Private room,75,7,123,2023-05-31,1.72,1,0,9,23-156362
19085886,Rental unit in Vancouver · ★4.42 · 1 bedroom · 1 bed · 1 bath,51620742,Ryan,,Fairview,49.2664,-123.13748,Entire home/apt,94,1,33,2019-09-23,0.45,1,0,0,794376
19094811,Condo in Vancouver · 3 bedrooms · 3 beds · 2 baths,47707132,Shawn,,Downtown,49.273529,-123.125443,Entire home/apt,371,30,0,,,1,189,0,
19101912,Home in Vancouver · ★5.0 · 3 bedrooms · 5 beds · 2 baths,133451355,Jeff,,Riley Park,49.24118,-123.09683,Entire home/apt,300,3,7,2018-07-22,0.10,1,0,0,18-559989
19118514,Condo in Vancouver · ★4.97 · 2 bedrooms · 3 beds · 2 baths,66200235,Erik & Lynn,,Downtown,49.2798,-123.10891,Entire home/apt,1134,2,186,2023-05-29,2.58,1,295,31,23-156477
19120673,Home in Vancouver · ★4.95 · 5 bedrooms · 8 beds · 3 baths,1887496,Juliette,,West Point Grey,49.2602,-123.21289,Entire home/apt,975,6,20,2022-08-20,0.28,2,28,1,22-156144
19136713,Condo in Vancouver · ★4.87 · 1 bedroom · 1 bed · 1 bath,27188869,Dre,,Downtown Eastside,49.27917,-123.10087,Entire home/apt,81,2,67,2020-11-08,0.92,1,0,0,21-156485
19137495,Rental unit in Vancouver · ★4.83 · Studio · 1 bed · 1 bath,108570318,Sara,,West End,49.28219,-123.12516,Entire home/apt,200,1,132,2018-08-29,1.82,1,0,0,18-129338
19138815,Home in Vancouver · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,133781038,Tracey,,Kitsilano,49.27105,-123.18454,Private room,51,28,57,2023-03-31,0.78,1,55,5,
19144132,Condo in Vancouver · ★4.83 · Studio · 1 bed · 1 bath,42917524,Stoyan,,Downtown,49.27865,-123.12027,Entire home/apt,94,31,23,2022-07-30,0.32,1,77,1,
19162925,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 private bath,6856599,Shaina,,Mount Pleasant,49.27203,-123.10248,Private room,170,2,3,2021-08-29,0.04,1,8,0,
19199606,Home in Vancouver · ★4.83 · 2 bedrooms · 2 beds · 1 private bath,133863347,Dong Suk,,Marpole,49.21794,-123.14169,Private room,139,2,264,2023-05-25,3.63,1,21,68,
19208688,Rental unit in Vancouver · ★4.84 · 1 bedroom · 1 bed · 1 bath,129749667,Devan,,Kitsilano,49.27322,-123.15093,Entire home/apt,75,1,52,2020-03-08,0.73,1,0,0,20-159616
19209231,Guest suite in Vancouver · ★4.93 · 1 bedroom · 1 bed · 1 bath,134413178,Shaireen And Sean,,Fairview,49.26456,-123.12753,Entire home/apt,264,5,97,2023-05-31,1.35,1,110,16,23-156585
19211342,Rental unit in Vancouver · ★4.67 · 1 bedroom · 1 bed · 1 bath,134435512,Karen,,Kitsilano,49.26705,-123.15698,Entire home/apt,125,21,4,2022-09-08,0.06,1,61,1,18-552313
19230547,Home in Vancouver · ★3.88 · 1 bedroom · 1 bed · 1 private bath,117119918,Kitty,,Kensington-Cedar Cottage,49.23946,-123.08818,Private room,51,30,8,2021-06-30,0.12,5,279,0,
19236655,Rental unit in Vancouver · ★4.89 · 1 bedroom · 1 bed · 2 baths,118361687,Peggy,,West End,49.28731,-123.12592,Entire home/apt,160,30,29,2017-10-07,0.40,1,0,0,Exempt
19251596,Guest suite in Vancouver · ★4.90 · 1 bedroom · 2 beds · 1 bath,134812960,Andrea,,Kitsilano,49.26486,-123.18136,Entire home/apt,200,14,70,2023-05-19,1.18,1,228,12,23-156418
19271929,Rental unit in Vancouver · ★4.85 · 1 bedroom · 1 bed · 1 bath,106622944,A,,Downtown,49.27704,-123.12217,Entire home/apt,125,30,27,2023-02-25,0.40,2,221,3,Exempt
19273894,Rental unit in Vancouver · ★4.67 · Studio · 1 bed · 1 bath,134972260,Jackson,,West End,49.28904,-123.13452,Entire home/apt,120,4,3,2018-08-17,0.04,1,0,0,19-163202
19274855,Serviced apartment in Vancouver · 2 bedrooms · 2 beds · 2.5 baths,102554136,Bonnie,,Downtown,49.28681,-123.12323,Entire home/apt,300,30,0,,,4,219,0,
19296579,Rental unit in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 2 baths,21545008,Sara,,Grandview-Woodland,49.27804,-123.06098,Entire home/apt,275,30,15,2021-09-19,0.21,1,0,0,
19298482,Condo in Vancouver · ★4.83 · 1 bedroom · 1 bed · 1 bath,40454619,Alex,,Downtown,49.28045,-123.11172,Entire home/apt,336,2,100,2021-03-29,1.37,2,25,0,20-160985
19332346,Condo in Vancouver · ★4.90 · 1 bedroom · 1 bed · 1 private bath,84521236,K,,Strathcona,49.27263,-123.09972,Private room,225,2,42,2023-06-04,0.58,1,127,11,
19388671,Condo in Vancouver · ★4.62 · 1 bedroom · 2 beds · 1 bath,134758907,Vida,,Downtown,49.27735,-123.12718,Entire home/apt,135,30,13,2023-03-09,0.20,11,42,3,20-162656
19406398,Guest suite in Vancouver · ★4.80 · 1 bedroom · 1 bed · 1 bath,1094761,Mona,,Hastings-Sunrise,49.26656,-123.04979,Entire home/apt,90,30,46,2023-04-24,0.64,1,53,5,19-218445
19408516,Home in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,18678348,Michael,,Grandview-Woodland,49.2776,-123.06675,Entire home/apt,395,5,6,2018-08-07,0.08,1,0,0,19-161968
19434101,Guest suite in Vancouver · ★4.96 · 1 bedroom · 1 bed · 1 bath,1247708,Agata,,West Point Grey,49.27055,-123.18922,Entire home/apt,252,3,144,2023-05-29,1.98,1,17,41,22-156366
19437169,Rental unit in Vancouver · ★4.67 · 1 bedroom · 2 beds · 1 bath,600607,Martello,,West End,49.28742,-123.12805,Entire home/apt,104,30,3,2022-05-26,0.04,34,0,0,
19441847,Home in Vancouver · ★4.80 · 4 bedrooms · 5 beds · 2.5 baths,34696573,Cammy,,Kerrisdale,49.2236,-123.1589,Entire home/apt,669,30,112,2023-01-19,1.55,3,0,2,21-156371
19470470,Place to stay in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,136594408,Pantelis,,Kitsilano,49.2665,-123.14857,Entire home/apt,109,30,3,2021-08-31,0.05,1,0,0,
19470851,Home in Vancouver · ★4.75 · 3 bedrooms · 4 beds · 2.5 baths,12192093,Zoë,,Dunbar Southlands,49.22801,-123.19539,Entire home/apt,270,2,12,2017-09-03,0.17,1,0,0,Exempt
19471902,Guest suite in Vancouver · ★4.87 · 1 bedroom · 2 beds · 1 bath,3570271,Brie,,Kitsilano,49.26,-123.18298,Entire home/apt,289,30,144,2023-05-31,1.99,4,51,7,22-00000
19507901,Rental unit in Vancouver · ★4.95 · 3 bedrooms · 3 beds · 2 baths,135463390,Conor And Han,,Downtown,49.27285,-123.12343,Entire home/apt,235,30,63,2023-03-05,0.87,1,272,2,
19550189,Home in Vancouver · ★4.48 · 1 bedroom · 1 bed · 1 shared bath,40743512,Fate,,Renfrew-Collingwood,49.25279,-123.03238,Private room,40,30,21,2022-07-31,0.29,6,59,1,
19555826,Bungalow in Vancouver · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,69139395,Lisa Matt,,Sunset,49.23298,-123.09754,Private room,41,110,12,2023-04-24,0.20,4,126,1,
19556723,Guest suite in Vancouver · ★4.79 · 3 bedrooms · 3 beds · 1 bath,137417002,Matt,,Kitsilano,49.26713,-123.15773,Entire home/apt,337,3,123,2023-06-04,1.71,1,17,2,22-156613
19607378,Rental unit in Vancouver · ★5.0 · Studio · 1 bed · 1 bath,600607,Martello,,West End,49.2891,-123.12837,Entire home/apt,83,30,10,2023-04-16,0.15,34,0,3,
19627518,Guesthouse in Vancouver · ★4.88 · 2 bedrooms · 3 beds · 1 bath,138084778,Katy,,Hastings-Sunrise,49.27029069748068,-123.04596571408163,Entire home/apt,173,2,208,2023-06-08,2.88,1,24,40,23-156750
19662425,Home in Vancouver · 1 bedroom · 1 bed · 1 shared bath,138436761,Fahad,,Dunbar Southlands,49.2569,-123.19638,Private room,45,30,2,2017-08-19,0.03,1,0,0,
19676826,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,39769945,Valentin,,West End,49.28572,-123.13627,Entire home/apt,250,2,12,2022-09-21,0.17,1,23,3,23-157777
19680779,Home in Vancouver · ★4.54 · 3 bedrooms · 3 beds · 1.5 baths,2512105,Levon,,Grandview-Woodland,49.28297,-123.06153,Entire home/apt,225,1,28,2019-08-24,0.39,1,0,0,18-618037
19697558,Home in Vancouver · ★4.96 · 3 bedrooms · 3 beds · 2.5 baths,36040844,Deb And Jim,,Kitsilano,49.25895,-123.16627,Entire home/apt,300,5,163,2023-05-30,2.29,4,174,27,23-156298
19699282,Rental unit in Vancouver · ★5.0 · 3 bedrooms · 3 beds · 3 baths,10767616,Gint,,West End,49.27751,-123.13336,Entire home/apt,285,3,24,2019-09-30,0.33,1,0,0,19-258065
19744355,Rental unit in Vancouver · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,967999,Haider,,Downtown,49.27745,-123.12767,Private room,136,1,290,2023-06-04,4.32,2,87,80,
